timestamp,open,high,low,close,volume
2024-08-15 02:00:00,43.5,45.917,42.382,45.858,63438.3
2024-08-15 03:00:00,45.837,46.748,44.455,44.979,119670.9
2024-08-15 04:00:00,44.979,46.666,44.616,45.846,108287.8
2024-08-15 05:00:00,45.845,48.149,45.574,47.518,194789.2
2024-08-15 06:00:00,47.509,48.1,46.14,46.248,239341.1
2024-08-15 07:00:00,46.248,46.46,44.251,45.751,215469.7
2024-08-15 08:00:00,45.729,46.409,45.12,45.388,142875.1
2024-08-15 09:00:00,45.379,45.724,43.526,43.612,160318.5
2024-08-15 10:00:00,43.613,44.366,43.222,43.875,102569.6
2024-08-15 11:00:00,43.88,44.8,43.88,44.428,81696.9
2024-08-15 12:00:00,44.408,45.335,44.008,44.086,98606.0
2024-08-15 13:00:00,44.082,45.093,43.751,44.475,69225.2
2024-08-15 14:00:00,44.463,44.811,43.519,44.137,71714.4
2024-08-15 15:00:00,44.165,46.462,43.711,45.627,130335.8
2024-08-15 16:00:00,45.622,46.048,44.914,45.248,77498.6
2024-08-15 17:00:00,45.257,45.48,44.244,44.313,64339.8
2024-08-15 18:00:00,44.353,45.8,43.533,45.042,145050.4
2024-08-15 19:00:00,45.034,45.439,44.572,44.868,71319.3
2024-08-15 20:00:00,44.89,44.989,44.001,44.578,51347.5
2024-08-15 21:00:00,44.596,44.99,42.885,43.475,74928.4
2024-08-15 22:00:00,43.471,43.497,42.2,43.102,71306.2
2024-08-15 23:00:00,43.08,43.182,42.0,42.35,45418.7
2024-08-16 00:00:00,42.347,44.166,42.185,43.232,75059.9
2024-08-16 01:00:00,43.222,43.457,42.768,43.186,31992.7
2024-08-16 02:00:00,43.18,43.843,42.411,43.0,48411.0
2024-08-16 03:00:00,43.0,43.183,42.54,42.636,35388.7
2024-08-16 04:00:00,42.639,43.638,42.471,43.597,36829.6
2024-08-16 05:00:00,43.589,44.188,43.2,43.808,37838.1
2024-08-16 06:00:00,43.811,44.267,42.851,42.987,61282.0
2024-08-16 07:00:00,42.987,43.3,42.497,42.929,52767.1
