timestamp,open,high,low,close,volume
2024-12-31 21:00:00,3345.64,3354.27,3331.0,3351.72,55643.743
2024-12-31 22:00:00,3351.72,3351.72,3327.07,3338.95,50476.318
2024-12-31 23:00:00,3338.94,3345.04,3327.22,3336.57,43425.464
2025-01-01 00:00:00,3336.58,3364.5,3334.76,3362.9,68327.229
2025-01-01 01:00:00,3362.89,3365.32,3341.18,3345.82,40083.238
2025-01-01 02:00:00,3345.83,3368.02,3345.25,3361.81,41313.759
2025-01-01 03:00:00,3361.81,3363.0,3350.23,3354.34,24803.739
2025-01-01 04:00:00,3354.35,3355.77,3338.26,3339.94,54111.924
2025-01-01 05:00:00,3339.93,3350.56,3339.13,3344.21,33959.083
2025-01-01 06:00:00,3344.21,3347.33,3335.46,3345.66,31966.608
2025-01-01 07:00:00,3345.66,3348.0,3338.31,3345.84,22582.048
2025-01-01 08:00:00,3345.83,3348.0,3330.06,3335.57,46742.475
2025-01-01 09:00:00,3335.56,3340.17,3312.62,3333.64,145735.708
2025-01-01 10:00:00,3333.63,3338.05,3324.92,3325.99,37882.439
2025-01-01 11:00:00,3326.0,3348.0,3322.68,3340.06,53315.44
2025-01-01 12:00:00,3340.06,3351.57,3337.29,3346.0,44300.26
2025-01-01 13:00:00,3346.0,3352.78,3330.98,3343.1,59127.65
2025-01-01 14:00:00,3343.1,3359.09,3327.0,3345.19,95850.734
2025-01-01 15:00:00,3345.19,3354.25,3332.0,3352.07,59525.611
2025-01-01 16:00:00,3352.06,3356.78,3331.18,3337.74,57909.29
2025-01-01 17:00:00,3337.74,3344.38,3321.11,3342.91,56432.884
2025-01-01 18:00:00,3342.91,3351.48,3332.37,3347.8,41537.439
2025-01-01 19:00:00,3347.8,3364.3,3337.5,3356.23,64013.166
2025-01-01 20:00:00,3356.21,3361.76,3351.0,3359.18,44596.591
2025-01-01 21:00:00,3359.18,3371.12,3352.0,3367.6,58859.648
2025-01-01 22:00:00,3367.6,3374.14,3357.7,3360.55,50032.468
2025-01-01 23:00:00,3360.54,3366.0,3352.0,3359.36,38270.409
2025-01-02 00:00:00,3359.35,3399.77,3353.5,3389.12,142705.349
2025-01-02 01:00:00,3389.11,3405.0,3375.84,3383.01,81972.971
2025-01-02 02:00:00,3383.0,3398.0,3377.0,3397.89,40854.069
2025-01-02 03:00:00,3397.89,3401.77,3386.67,3388.0,33251.725
2025-01-02 04:00:00,3388.01,3427.7,3387.4,3417.81,132806.188
2025-01-02 05:00:00,3417.8,3419.19,3402.44,3412.48,75237.874
2025-01-02 06:00:00,3412.48,3415.73,3401.92,3410.2,43264.332
2025-01-02 07:00:00,3410.2,3421.82,3408.6,3419.69,49566.015
2025-01-02 08:00:00,3419.7,3442.85,3414.18,3437.99,92585.616
2025-01-02 09:00:00,3437.98,3471.67,3433.95,3467.87,134724.109
2025-01-02 10:00:00,3467.84,3476.17,3457.19,3468.68,109477.485
2025-01-02 11:00:00,3468.68,3475.0,3456.44,3470.57,66119.745
2025-01-02 12:00:00,3470.58,3481.07,3465.03,3479.98,83323.364
2025-01-02 13:00:00,3479.98,3484.54,3458.55,3465.31,149806.309
2025-01-02 14:00:00,3465.31,3511.14,3439.57,3494.53,350273.136
2025-01-02 15:00:00,3494.43,3495.68,3455.34,3462.76,161495.102
2025-01-02 16:00:00,3462.75,3488.87,3447.43,3468.82,121085.028
2025-01-02 17:00:00,3468.81,3478.37,3428.0,3449.67,156645.964
2025-01-02 18:00:00,3449.67,3464.78,3439.42,3464.16,114246.961
2025-01-02 19:00:00,3464.16,3473.79,3457.68,3462.32,60627.834
2025-01-02 20:00:00,3462.32,3474.9,3451.0,3452.17,47718.641
2025-01-02 21:00:00,3452.2,3455.4,3441.96,3453.74,50474.589
2025-01-02 22:00:00,3453.75,3453.75,3420.0,3440.0,72959.738
2025-01-02 23:00:00,3440.0,3456.41,3437.0,3454.83,38858.137
2025-01-03 00:00:00,3454.83,3466.24,3445.68,3448.79,57401.847
2025-01-03 01:00:00,3448.79,3465.58,3442.1,3464.35,77611.106
2025-01-03 02:00:00,3464.35,3476.48,3455.92,3456.49,59740.076
2025-01-03 03:00:00,3456.54,3471.96,3455.04,3469.33,42836.577
2025-01-03 04:00:00,3469.33,3470.1,3455.0,3457.74,39580.485
2025-01-03 05:00:00,3457.75,3459.99,3443.72,3455.13,65375.565
2025-01-03 06:00:00,3455.13,3460.91,3441.01,3441.88,43879.536
2025-01-03 07:00:00,3441.88,3443.51,3431.01,3432.62,76101.559
2025-01-03 08:00:00,3432.62,3441.96,3421.56,3429.01,83220.413
2025-01-03 09:00:00,3429.01,3450.08,3428.0,3442.77,53487.328
2025-01-03 10:00:00,3442.77,3451.66,3437.22,3444.83,40188.109
2025-01-03 11:00:00,3444.83,3466.54,3444.83,3464.73,58123.199
2025-01-03 12:00:00,3464.74,3475.5,3460.0,3462.45,65457.43
2025-01-03 13:00:00,3462.45,3496.74,3462.02,3480.31,157702.217
2025-01-03 14:00:00,3480.3,3536.6,3479.78,3526.53,294026.725
2025-01-03 15:00:00,3526.54,3578.19,3518.91,3564.32,309790.231
2025-01-03 16:00:00,3564.32,3598.69,3564.31,3583.7,269756.36
2025-01-03 17:00:00,3583.69,3593.0,3572.95,3574.27,90507.431
2025-01-03 18:00:00,3574.27,3617.0,3573.17,3604.63,168959.18
2025-01-03 19:00:00,3604.63,3630.0,3600.48,3621.91,161324.848
2025-01-03 20:00:00,3621.9,3622.77,3598.28,3600.15,97927.148
2025-01-03 21:00:00,3600.1,3616.22,3594.22,3613.5,69735.392
2025-01-03 22:00:00,3613.5,3623.21,3609.21,3615.13,47128.881
2025-01-03 23:00:00,3615.13,3616.87,3603.26,3607.89,60966.131
2025-01-04 00:00:00,3607.9,3619.9,3601.06,3601.97,60860.868
2025-01-04 01:00:00,3601.98,3603.53,3581.44,3595.65,69725.939
2025-01-04 02:00:00,3595.65,3599.46,3582.0,3595.43,39441.396
2025-01-04 03:00:00,3595.43,3599.49,3589.37,3597.19,32755.26
2025-01-04 04:00:00,3597.19,3597.19,3583.11,3590.91,36347.236
2025-01-04 05:00:00,3590.91,3596.14,3585.76,3595.53,32577.979
2025-01-04 06:00:00,3595.53,3606.6,3594.06,3599.16,39501.073
2025-01-04 07:00:00,3599.17,3609.83,3591.69,3593.04,50295.244
2025-01-04 08:00:00,3593.05,3603.1,3583.96,3583.97,95551.09
2025-01-04 09:00:00,3583.97,3595.0,3582.49,3588.55,45878.646
2025-01-04 10:00:00,3588.55,3591.97,3570.66,3587.59,54502.831
2025-01-04 11:00:00,3587.59,3609.54,3583.71,3601.16,66162.892
2025-01-04 12:00:00,3601.17,3644.48,3599.19,3634.46,175798.379
2025-01-04 13:00:00,3634.46,3648.99,3626.23,3643.76,123887.648
2025-01-04 14:00:00,3643.77,3646.0,3632.0,3636.4,74814.75
2025-01-04 15:00:00,3636.39,3664.0,3589.54,3606.44,275464.998
2025-01-04 16:00:00,3606.44,3627.72,3600.3,3621.0,91043.519
2025-01-04 17:00:00,3620.99,3633.51,3619.0,3632.52,46328.955
2025-01-04 18:00:00,3632.52,3643.73,3618.0,3625.99,54197.724
2025-01-04 19:00:00,3625.99,3638.78,3623.02,3629.91,27743.319
2025-01-04 20:00:00,3629.92,3668.17,3629.91,3659.29,83650.057
2025-01-04 21:00:00,3659.29,3670.0,3653.34,3657.56,69529.319
2025-01-04 22:00:00,3657.56,3662.13,3645.44,3658.8,41219.681
2025-01-04 23:00:00,3658.8,3666.26,3649.68,3655.99,41903.8
2025-01-05 00:00:00,3655.98,3674.71,3646.65,3648.76,64891.26
2025-01-05 01:00:00,3648.76,3650.39,3630.01,3635.55,61407.089
2025-01-05 02:00:00,3635.56,3644.45,3633.7,3640.1,28145.754
2025-01-05 03:00:00,3640.1,3640.8,3627.77,3636.61,24053.268
2025-01-05 04:00:00,3636.61,3648.09,3635.87,3642.89,33036.41
2025-01-05 05:00:00,3642.89,3642.9,3629.34,3631.5,30924.437
2025-01-05 06:00:00,3631.49,3640.96,3626.83,3637.54,23839.953
2025-01-05 07:00:00,3637.54,3640.13,3628.98,3630.38,21872.426
2025-01-05 08:00:00,3630.37,3632.1,3605.37,3618.98,118553.989
2025-01-05 09:00:00,3618.98,3622.42,3603.92,3608.76,56271.315
2025-01-05 10:00:00,3608.76,3617.71,3602.08,3614.68,48759.629
2025-01-05 11:00:00,3614.69,3620.32,3608.03,3612.56,36010.406
2025-01-05 12:00:00,3612.56,3621.76,3603.95,3613.15,50445.505
2025-01-05 13:00:00,3613.15,3626.66,3611.13,3613.49,43931.269
2025-01-05 14:00:00,3613.49,3627.86,3592.14,3621.71,160075.334
2025-01-05 15:00:00,3621.71,3637.79,3618.0,3628.45,89361.745
2025-01-05 16:00:00,3628.45,3640.68,3623.0,3627.09,69493.553
2025-01-05 17:00:00,3627.09,3647.42,3621.0,3627.36,60175.274
2025-01-05 18:00:00,3627.36,3632.37,3611.25,3629.47,52081.232
2025-01-05 19:00:00,3629.47,3639.0,3625.0,3636.92,30395.874
2025-01-05 20:00:00,3636.91,3656.29,3627.33,3634.51,70209.335
2025-01-05 21:00:00,3634.51,3647.21,3632.96,3644.51,26647.767
2025-01-05 22:00:00,3644.52,3648.94,3633.13,3644.18,27583.757
2025-01-05 23:00:00,3644.19,3654.89,3631.49,3634.96,41907.124
2025-01-06 00:00:00,3634.96,3654.76,3619.09,3620.57,70160.34
2025-01-06 01:00:00,3620.57,3655.0,3609.0,3647.7,100545.925
2025-01-06 02:00:00,3647.7,3684.25,3644.14,3657.58,213964.287
2025-01-06 03:00:00,3657.59,3673.87,3652.7,3663.93,54791.372
2025-01-06 04:00:00,3663.93,3678.44,3659.76,3671.83,51540.051
2025-01-06 05:00:00,3671.82,3698.0,3666.18,3679.62,118815.607
2025-01-06 06:00:00,3679.63,3684.04,3664.05,3664.88,60845.108
2025-01-06 07:00:00,3664.88,3667.39,3640.84,3649.39,109486.748
2025-01-06 08:00:00,3649.39,3663.08,3635.02,3640.0,96714.809
2025-01-06 09:00:00,3639.99,3649.35,3639.05,3643.89,33441.837
2025-01-06 10:00:00,3643.89,3645.86,3631.34,3637.07,50671.069
2025-01-06 11:00:00,3637.07,3658.6,3635.1,3653.71,65840.816
2025-01-06 12:00:00,3653.71,3662.63,3640.55,3641.68,63590.101
2025-01-06 13:00:00,3641.69,3651.99,3623.0,3650.0,113949.723
2025-01-06 14:00:00,3649.99,3704.53,3620.74,3684.5,329159.821
2025-01-06 15:00:00,3684.5,3714.0,3669.89,3712.99,302742.095
2025-01-06 16:00:00,3712.99,3744.28,3689.87,3709.4,316374.302
